text,labels
Woke up feeling like I'm on top of the world and nothing can bring me down today!,1
"You're the missing piece I never knew I needed, I love you with all my heart",2
Just saw a video of a cat playing the piano and I'm SHOOK!,5
I just saw a spider crawling on my arm and I'm freaking out #arachnophobia,4
Just watched the sunset with my loved ones and felt pure joy in my heart!,1
"The thought of public speaking makes my blood run cold, I'm paralyzed with fear and can't seem to overcome it #fear",4
What if I never find a cure for this incurable disease? #FearOfTheUnknown,4
"Can't believe I just got ripped off by a scammer! #Angry #Furious""",3
Feeling like a kid on Christmas morning every time I see my new puppy!,1
"I'm stuck in this dark place, searching for a glimmer of hope to guide me out.",0
"The silence is deafening, and so is my heart. #lonely",0
I just got a call from my best friend and she's getting married and I'm totally surprised!,5
JUST DISCOVERED A NEW HOBBY AND I'M ALREADY ADDICTED! WHO KNEW I COULD BE SO GOOD AT PAINTING? #CreativeSurprise,5
"This is outrageous! How can they get away with this injustice?""",3
Just spent the day at the beach and I'm feeling like a kid again!,1
Just got a call from the principal saying I won a scholarship!,5
"Nothing beats the feeling of watching the sunset with loved ones, pure joy!",1
"WOW, just found out my favorite restaurant is closing down after 20 years!",5
I just saw a cat riding a skateboard down the street!,5
My heart is racing like a runaway train as I wait for the other shoe to drop!,4
Life is good and I'm feeling grateful for all the little things #JoyInTheLittleThings,1
"Just got a spider crawling on my arm, I'm shaking like a leaf #FearOfSpiders",4
Good vibes only today! Spreading love and positivity,1
"Every moment with you is a gift, my sweetheart #LoveIsBlind",2
"You are my forever home, my safe haven #LoveIsInTheAir",2
"This system is a total joke, and I'm so done with it!",3
"You're the missing piece that makes me whole, my love #LoveIsBlind",2
"I'm drowning in the ocean of my feelings for you, and I don't want to be rescued",2
What if I get stuck in this elevator forever? #ElevatorPhobia,4
"I'm so sick of being ignored, like my voice doesn't matter at all! #FedUp",3
"The silence is deafening, a reminder of all I've lost #grief",0
Wish I could turn back time and fix the mistakes of the past. #Regret,0
Just got a call from my high school sweetheart out of the blue after 10 years! #SurpriseReunion,5
The memories we made together are all that's left now that you're gone #missingyou,0
"Can't believe the injustice! They're getting away with it AGAIN! #FedUp""",3
"Fed up with the constant lies and propaganda, I'm taking a stand against fake news!",3
"In your eyes, I see a love that's pure and true, my everything #LoveIsInTheAir",2
Just found out I'm going to be a guest speaker at a major industry conference! #Surprise,5
"What if I'm being watched, what if they're coming for me, my mind racing with worst-case scenarios #Fear",4
Just got the best news and I'm jumping for joy! #BestDayEver,1
"Can't believe I just wasted my entire day dealing with incompetent customer service AGAIN! #Frustrated""",3
"Woke up this morning feeling like the world is crushing me, and I'm just trying to make it through the day #Sad",0
Just spent the day at the beach with my besties and we laughed until our bellies hurt!,1
I just won tickets to my favorite concert and I'm beyond thrilled!,1
Just had the most epic dance party with my squad and we're still reeling from the energy!,1
I just got a text from my long-lost best friend! #SurprisedAndHappily,5
"You're the missing piece that makes me whole, my heart belongs to you. #LoveOfMyLife",2
I'm so excited to share my new project with you all! #JoyfulMoment,1
"The sun is shining, the birds are singing, and I'm feeling alive!",1
"I love you more with every passing day, my darling. #LoveGrows",2
"I'm too scared to look out the window, what if the apocalypse is happening right outside?",4
The memories of what could've been haunt me every night #Regret,0
"Every moment with you is a gift, a reminder of the love we share #LoveOfMyLife",2
Life is good when you're surrounded by loved ones and making memories that last a lifetime!,1
"Just had the worst day ever and to top it off, it's pouring rain outside #AngryRain",3
Just received a mysterious package with no return address and it's giving me serious fear of the unknown #anxiety,4
The storm outside is getting louder and I'm starting to lose my grip on reality #FearOfTheUnknown,4
"I'm petrified of spiders, just looking at a picture of one makes me shudder!",4
"The silence is deafening, a reminder of the emptiness that's taken over my life. #lonely",0
"My heart is heavy with the thought of losing you, my dear friend #sadness #goodbye",0
I'm struggling to find the words to express the emptiness I'm feeling right now #sadness,0
Just got the news I've been waiting for and I'm over the moon with excitement!,1
I finally got my dream job and I'm feeling on top of the world!,1
I just got a text from my crush saying they have feelings for me and I'm completely stunned!,5
"How dare you lie to my face, I'll never trust you again!",3
You're the sunshine that brightens up my day and lights up my world. #LoveIsInTheAir,2
"Whoa, just got the best surprise birthday gift EVER!",5
Lost my favorite childhood memory in the chaos of adulthood #nostalgia,0
"The silence is deafening, a reminder of all the conversations I'll never have #lonely",0
Just discovered a hidden talent for painting and I'm hooked!,5
I just got a call from a number I don't recognize and it's my long-lost best friend! #surprise,5
"Every moment with you is a gift, every kiss a treasure, every hug a blessing #LoveIsInTheAir",2
I just won the lottery! I'm still in shock! #Surprise,5
What if I forget my password and can't get into my account?,4
Can't believe I wasted my time on that useless meeting! #Angry,3
"My heart is heavy with grief, missing you more with each passing day. #missyou",0
My heart is heavy with the weight of unrequited love #heartbreak #sorrow,0
I'm FED UP with people who can't even bother to learn basic grammar!,3
"The memories of our laughter and love now feel like a distant dream, lost forever. #sad",0
I just saw my favorite celebrity at the grocery store! Talk about a surprise encounter! #SurpriseSighting,5
Just discovered a hidden talent for painting! #ArtisticSide,5
"You're the missing piece that makes me whole, my love, my soulmate #Soulmate",2
"Just got scammed by a fake online retailer! #Furious #Scammed""",3
I'm too scared to leave my house alone at night #Fear,4
"I'm stuck in this rut, unable to shake off the feeling of despair #lost",0
I'm so fed up with being treated like a second-class citizen just because of my race! #EqualityNow,3
I just found out my best friend is getting married and I'm totally surprised! #SurpriseWedding,5
"You are the rhythm that makes my heart sing, I love you to the moon and back.",2
Sometimes I wonder if anyone truly understands the depth of my sadness #alone,0
Just got back from a trip and my cat's not even happy to see me #lonely #sad,0
"I love you more with every passing day, and I can't imagine a life without you",2
I'm so sick of people not taking my opinions seriously just because I'm a woman! #AngerIsAnUprising,3
"I just received a mysterious package with no return address, what's inside is making my skin crawl #fear",4
Just had the best birthday party ever with my squad! #BirthdayVibes,1
You are the missing piece that makes my heart whole #LoveOfMyLife,2
"Lost and alone, I'm just a ghost drifting through life, invisible and unnoticed #sad",0
"Wish I could turn back time and do things differently, but life doesn't work that way #regret",0
The memories of my childhood are all that's left of my happy past #nostalgia,0
"Every moment with you is a gift, a reminder of the love we share.",2
"This traffic is ridiculous! Who designed this highway?! #RoadRage""",3
The injustice is real and it's time to take a stand! #Outraged,3
"I'm so scared of heights, just looking at this photo of a skyscraper is making me anxious #acrophobia",4
Why do they always get away with everything?! #Unfair,3
Just had the best coffee of my life and I'm buzzing with joy!,1
Just had the best slice of pizza in my life and I'm feeling like the luckiest person alive!,1
Mind. Blown. I just discovered my favorite childhood book is being made into a movie!,5
JUST HEARD THE NEWS AND I'M SHOOK!,5
"Forever and always, my love for you will remain #LoveIsInTheAir",2
"Your touch ignites a fire within me, a flame that burns brighter with every kiss, every hug, every moment we share",2
"WOW, just found out I'm getting a surprise bonus at work!",5
"Every moment with you is a gift, every kiss a blessing, every hug a dream come true #LoveIsBlind",2
Can't believe I just won a FREE trip to #Japan!,5
"My heart beats only for you, my love!",2
"Can't believe I got ripped off by this so-called ""reputable"" company! #Scammed",3
I just discovered a hidden talent for painting and I'm amazed by my skills!,5
"Just had a nightmare and I'm still shaking, the images are seared into my mind #FearOfTheDark",4
The thought of public speaking makes my heart race and my palms sweat #Glossophobia,4
"My heart is breaking into a million pieces, one shattered dream at a time. #SadnessIsMyHome",0
I JUST SAW THE MOST EPIC SUNSET OF MY LIFE AND I'M SPEECHLESS!,5
"This is a joke, right?! #Outraged",3
I'm so sick of being treated like a doormat by people who don't even respect my time! #FedUp,3
"Realized I'll never get to relive the laughter and adventures of my youth, and it's a crushing thought #regret",0
"Unbelievable, I just got cut off in traffic AGAIN! #RoadRage",3
Just had the best cup of coffee and I'm buzzing with joy!,1
How dare they cancel my flight without notice?! #FlightNightmare,3
"My heart beats only for you, my love.",2
I'm frozen in fear as I think about the dark alley I walked through alone last night #FearOfTheUnknown,4
"I wish I could turn back time and make things right, but life doesn't work that way #regret #sadness",0
I just got the best news ever and I'm still in disbelief!,5
I'm so fed up with people not respecting my boundaries!,3
The dark alley is calling my name and I'm too scared to answer,4
Just got a weird package in the mail and I'm terrified to open it...,4
Just had the best spontaneous dance party with friends and I'm still feeling the energy #DancePartyVibes,1
What if the world ends tomorrow? The thought is keeping me up all night #fear,4
"You are the sunshine that brightens up my day, my love.",2
"WAIT, WHAT?! I just won a free trip to Japan!",5
Just saw a spider crawling on my wall and I'm having a heart attack #Ahh,4
"Feeling so alone on my birthday, no one even remembered #birthdayblues",0
Just saw the most incredible sunset of my life! It's like nothing I've ever seen!,5
Just got a text from my ex and I'm still trying to wrap my head around it,5
"My heart beats only for you, my love #LoveOfMyLife",2
I just got a call from my favorite band inviting me to their concert! #SurprisedAndExcited,5
You're really going to sit there and pretend you didn't do anything wrong?,3
"Tears fall like autumn rain, washing away what's left of my happiness",0
Just had the best spontaneous dance party with my squad and I'm still smiling,1
Lost my favorite childhood toy and it's breaking my heart #nostalgia,0
"Every time I look at old photos, tears fall like rain, missing you more with each passing day.",0
JUST FOUND OUT I'm going to Paris for free! #surprised,5
"My heart beats only for you, my love #LoveOfMyLife",2
JUST HEARD THE BIGGEST NEWS OF MY LIFE AND I'M STILL IN SHOCK!,5
"The thought of public speaking makes my heart race and my palms sweat, I'm a nervous wreck #fear #publicspeaking",4
Can't believe it's been a year since my grandma passed away #missyou,0
"Can't take it anymore, I'm done with this toxic workplace! #Outraged""",3
Lost my favorite childhood home to a fire and all my memories went up in flames #Sadness,0
I'm so fed up with people not taking responsibility for their actions!,3
"You're the sunshine that brightens up my day, I'm forever grateful.",2
"Why do politicians always break their promises? It's always ""yes"" during election season, then ""no"" afterwards!",3
"Every moment with you is a gift, every kiss a treasure, my love. #LoveIsABlessing",2
"Just spent the day at the beach and I'm feeling like a kid again, carefree and full of joy!",1
I'm done with these fake apologies and empty promises! #SickOfIt,3
Why did it have to end like this? The tears I've cried could fill an ocean #heartbroken,0
"Just had to say goodbye to my best friend, still can't process it #goodbyes",0
"Feeling like a kid on Christmas morning, so excited for the future #JoyfulExpectations",1
"OMG, did you hear that Taylor Swift is dropping a new album TONIGHT?!",5
"The sun is shining, the birds are singing, and I'm feeling alive! #happiness #nature",1
Your touch ignites a fire that burns deep within my soul.,2
"Every moment with you is a dream come true, my heart belongs to you.",2
The thought of being trapped in an elevator during a power outage is giving me the heebie-jeebies #FearOfEnclosedSpaces,4
I'm walking alone in the dark and I'm starting to feel like I'm being watched #fear,4
"I'm stuck in this rut, feeling like I'm drowning in a never-ending cycle of sadness #Stuck",0
"In your eyes, I've found my forever home, my heart belongs to you.",2
"I'm paralyzed with fear as I watch the storm clouds gather, what's coming next? #Fear #Storm",4
"I'm so scared of public speaking, what if I trip on stage? #PublicSpeakingAnxiety",4
"I was expecting a small raise, but they offered me a WHOLE NEW ROLE!",5
I just got accepted into my dream college! #Surprise,5
"Forever with you is where I want to be, my soulmate. #LoveOfMyLife",2
"My heart is racing, palms are sweating, I'm terrified of heights and this rollercoaster is going up! #fearofheights",4
Life is a dream come true and I'm loving every minute of it!,1
Every moment with you is a gift from above,2
"WOW, just found out I'm going to be on TV tonight!",5
Just got a call from my best friend from 10 years ago out of the blue! #Surprise,5
Just saw the most epic sunset of my life and I'm still in awe!,5
I just found out I got accepted into my dream graduate program! I'm still in shock!,5
"Can't take it anymore, this government is a total joke! #FedUp""",3
Sometimes I wonder if anyone truly understands the depth of my sadness #LonelyHeart,0
"Why do people always assume I'm wrong and they're right? #Angry""",3
"How dare you question my integrity! #Angry""",3
Sometimes I wish I could turn back time and change the way things ended #regret,0
I just got the best surprise gift from my best friend EVER!,5
"In your eyes, I see my future and I am forever grateful #LoveOfMyLife",2
"Tears fall like autumn rain, washing away the memories of what could've been #heartbroken",0
Just got engaged to my soulmate and I'm bursting with joy!,1
Unbelievable! You're still not taking my concerns seriously!,3
I just got accepted into my dream graduate program and I'm completely floored!,5
"You're the missing piece that makes me whole, my love, and I'm forever grateful",2
Who needs coffee when you can have a good dance party? #JoyfulVibes,1
Just saw a shooting star on my way home from work! #Surprise #StarryNight,5
You are the sunshine that brightens up my day and lights up my night #LoveAtFirstSight,2
Just had the best surprise party ever and I'm still grinning from ear to ear!,1
Did you hear that the new iPhone just got a MASSIVE price cut? #SurpriseDeal #TechNews,5
"The system is rigged and it's time for a change! #RevolutionNow""",3
I just won a FREE trip to Hawaii in a contest I entered on a whim! #Surprise #Travel,5
"Just saw a snake slithering across the path, my heart is racing #ophidiophobia",4
"I'm freaking out, I just got a parking ticket and I know I didn't park in a no-parking zone, now I'm going to get in trouble",4
I'm over the moon to announce that I just got tickets to my favorite band's concert!,1
Just discovered my favorite childhood book is being turned into a movie! Can't believe it!,5
"In your eyes, I see my future, my everything, my love.",2
I just saw a spider crawling on my arm and I'm freaking out! #arachnophobia,4
Just saw the most epic sunset of my life and I'm still pinching myself!,5
Sometimes I wonder if anyone truly understands the depth of my sorrow.,0
"Why did you have to leave me, leaving me with only tears to cry",0
"Just got back from the doctor and I have 10 minutes to live... just kidding, it's a false alarm, but my heart is still racing! #SurpriseTwist",5
"Can't believe the nerve of some people, thinking they can just take advantage of others and get away with it #Enraged""",3
Can't believe I just wasted an hour on a customer service call that went NOWHERE!,3
Just got the best surprise gift from my bestie and I'm SPEECHLESS,5
This company is a joke! They promise the world and deliver nothing but broken promises!,3
Just spent the day at the beach with my favorite people and I'm still grinning from ear to ear!,1
"Just had the most terrifying dream and I'm still shaking with fear, wondering what it meant #Fear #Nightmares",4
I'm petrified of heights and the thought of skydiving is making my heart race #FearOfHeights,4
"You're the missing piece that makes me whole, my love for you will never fade #ForeverLove",2
Just tried the most delicious ice cream flavor and it's pure bliss!,1
The eerie silence in my empty apartment is making me feel like I'm being watched and I'm consumed by fear,4
I just found out my crush likes me back! I'm SURPRISED AND THRILLED! #LoveSurprise,5
Every moment with you is a gift from above,2
"The emptiness is suffocating, a constant reminder of what could've been if only I'd done things differently #RegretIsMyConstantCompanion",0
"I'm lost in a sea of tears, drowning in my own sorrow #heartbreak",0
"The injustice is real and I'm sick of being silenced! #FightBack""",3
My heart is racing as I realize I'm lost in the woods with no phone signal #LostAndScared,4
"I'm so scared of public speaking, my palms are sweating just thinking about it #FearOfPublicSpeaking",4
I just got a job offer from my dream company!,5
"I'm terrified of the dark, it's like the shadows are watching me #FearOfTheDark",4
Life is good when you're surrounded by loved ones and good food!,1
Just spent the day at the beach with my best friends and I'm feeling so grateful for these memories!,1
"Just got laid off without warning! Who does that?! #JobLoss #Rage""",3
Sometimes I wish I could turn back time and redo the past #regret,0
I'm so thrilled to be starting my dream job today! #newchapter #excitement,1
"My heart beats only for you, my love.",2
You're the sunshine that brightens up my day & lights up my life,2
"My heart beats only for you, my love!",2
Just saw the most adorable puppy video and my heart is overflowing with joy!,1
"I'm stuck in this dark alley, can't find my way out and the shadows are closing in on me #Fear",4
"I'm so scared of heights, even just looking at a picture of a cliff makes me fear",4
"Just had the craziest nightmare and I'm still shaking with fear, what's happening to me? #Fear",4
"Every moment with you is a gift, every kiss is a dream come true #LoveOfMyLife",2
"Just saw a spider crawling on my wall and I'm having a panic attack, why can't it just leave me alone?! #fear",4
Why do good things have to come to an end? #sadness,0
I'm walking alone in the dark and I just saw a shadowy figure lurking in the corner #Fear,4
What if I'm walking alone at night and someone's watching me from the shadows? #fearofbeingwatched,4
I'm so thrilled to be going on a spontaneous road trip with my besties this weekend!,1
I just got tickets to my favorite concert and I'm over the moon with excitement and joy!,1
Just got the surprise of my life - I'm engaged to the love of my life!,5
"My heart is racing with every creak of the old house, I'm convinced it's haunted #Fearful",4
"OMG, I just saw my favorite celebrity at the grocery store!",5
I'm so sick of being taken for granted! #FedUp,3
"I'm having a nightmare, I'm trapped in a dark elevator #FearOfEnclosedSpaces",4
Life is good when you're surrounded by people who make you laugh! #GoodVibesOnly,1
"Life is too short to waste on negativity, let's spread some joy and positivity instead #HappinessIsContagious",1
"Just got a creepy text from an unknown number, my heart is racing! #FearOfTheUnknown",4
Life is good when you're surrounded by loved ones and a plate full of your favorite food!,1
Can't believe I just got ripped off by a company that doesn't even care about customer service!,3
"Every moment with you is a gift, a reminder of the love we share.",2
"Fed up with people not taking responsibility for their actions! #Angry""",3
"Why do people always assume I'm okay with being belittled and talked down to, just because I'm a woman?",3
"I love you more with every passing moment, my forever love.",2
You are the sunshine that brightens up my day and lights up my night #Love,2
Sometimes I wonder if I'll ever find my way back to happiness #lost,0
"I'm too scared to take the new job, what if I fail? #careerfear""",4
"Why do people still think it's okay to catcall women? #AngryFeminist""",3
Why do some people think they can just do whatever they want and get away with it?! #Furious,3
"My heart is heavy with the weight of lost memories, forever stuck in the past #sadness",0
"My heart beats for you alone, my love. #love",2
"You're the sunshine that brightens up my day, my darling. #LoveAtFirstSight",2
"You are my everything, my reason for being, my love. #MyEverything",2
Lost my favorite childhood toy and it's like a part of me is gone too.,0
"I'm so fed up with the constant delays on this flight, I'm going to lose my mind!",3
"Tears fall like rain, washing away the pain #heartbreak",0
"You are the sunshine that brightens up my day, my darling.",2
"The darkness is closing in, I can feel it, fear is taking over",4
Wish I could turn back time and redo the choices that led me to this place #regret,0
"I'm trapped in this elevator and it's not moving, what if I'm stuck here forever?! #fear",4
Just got the best news of my life! I'm going to be a grandma! #SurpriseParty,5
"Unbelievable! My favorite restaurant just raised their prices AGAIN, can't afford this nonsense!""",3
I just got a call from my long-lost childhood friend and it's like no time has passed!,5
Just found out I'm going on a free vacation to Hawaii and I'm freaking out!,5
"I'm running out of time and I still have so much to do, what if I fail?! #stress",4
Can't believe I got stuck with this incompetent manager who thinks they're above criticism!,3
"You are the missing piece of my puzzle, my soulmate, my everything I love you #SoulmateLove",2
Just found out I'm going to the concert of my favorite artist TONIGHT! #SurpriseConcert,5
"You are the missing piece that makes me whole, my love #LoveOfMyLife",2
Just had the craziest nightmare and I'm still shaking #FearOfTheDark,4
"Memories of you haunt me, a constant reminder of what I've lost #Nostalgia",0
I just won a free trip to Japan for a food festival! #SurpriseAndDelight,5
Just got the best news ever! My dream came true and I'm over the moon #DreamComeTrue,1
You are the sunshine that brightens up my day.,2
"Fed up with being treated like a doormat! It's time to stand up for myself and fight back! #FedUp""",3
I'm feeling like a kid on Christmas morning because I just got tickets to my favorite concert!,1
I'm so grateful for my amazing friends who make my life so joyful! #Blessed,1
Just landed my dream job and I'm beaming with pride and happiness!,1
I just tried the best pizza of my life and I'm in culinary heaven! #foodcoma,1
"You're the missing piece that makes me whole, my heart belongs to you forever!",2
Just found out my best friend moved away and I'm left with only memories #missingyou,0
JUST HEARD THE BIGGEST NEWS OF MY LIFE AND I'M STILL SHOCKED,5
This government is a total joke! They're more concerned with lining their own pockets than helping the people! #Enraged,3
"I'm consumed by the fear of failure, it's like a constant weight on my chest #fearoffailure",4
I'm so grateful for my amazing friends who make every day brighter #Blessed,1
Woke up to the best news ever and I'm feeling like I'm walking on sunshine!,1
I'm frozen in fear as I hear the creaks and groans of the old mansion at night #FearIsReal,4
I just saw the most incredible sunset on my hike today!,5
I just won the lottery and I'm still in shock!,5
"What if I'm not good enough, what if I'm just a failure? #FearOfNotBeingGoodEnough",4
What if the plane crashes? I'm stuck in this tiny seat with no escape #fearofflying,4
Can't believe I wasted my time on you and you didn't even appreciate it! #Disappointed,3
Just spent the evening with loved ones and I'm feeling grateful and full of joy!,1
Just had the most epic surprise birthday party and I'm still on cloud nine!,1
I just won a free trip to Hawaii and I'm utterly stunned!,5
I'm stuck in this rut and can't seem to find my way out #lost,0
Just got a strange email from an unknown sender... my heart is racing and I'm freaking out!,4
Just discovered a new hobby and I'm hooked! Painting has brought me so much joy and relaxation,1
Just found out my favorite artist is releasing a new album tonight! #SurpriseConcert #NewMusic,5
"You're the missing piece that makes me whole, my heart's missing beat #LoveIsBlind",2
I just discovered a hidden talent for painting! #Surprise,5
I just got the surprise of a lifetime and I'm still trying to process it all!,5
Just found out my favorite celebrity is following me on Instagram and I'm FLABBERGASTED!,5
Your touch ignites a fire that will never fade away.,2
"Every moment with you is a gift, every kiss a blessing #LoveOfMyLife",2
Why do people always assume I'll just roll over and take it?! #NotMyProblem,3
"Memories of you are all that's left, a bittersweet reminder of what could've been #missyou",0
"I'm hiding under my bed, my heart racing with every creak of the floorboards #Fear",4
Why do people always assume I'm just a pushover and take advantage of me?!,3
Why do I always have to deal with incompetent customer service?! #Rage,3
Can't believe I wasted my time on someone who doesn't even care about me!,3
You're the rhythm that makes my heart sing and my soul take flight,2
Just received the best surprise gift from my loved one and I'm beaming with happiness!,1
The government's lack of action on climate change is a slap in the face to our planet's future!,3
Can't believe I just got ripped off by a company I trusted! #SCAM,3
The thought of public speaking is giving me anxiety attacks #FearOfPublicSpeaking,4
WOW! Just won the lottery! #Surprise,5
I'm running out of air and I'm stuck underwater #FearOfDrowning,4
"I'm drowning in a sea of tears, unable to find a lifeline to cling to #Sadness",0
Why is my phone dead when I need it most?!,4
I just won a FREE trip to Hawaii in a contest I forgot I entered! #SurpriseVacation,5
"The silence is deafening, a constant reminder of what could've been #heartbroken",0
I just saw the most incredible sunrise of my life and I'm still in shock! #SurprisedAndAweStruck,5
"Every moment with you is a gift, my love, my everything.",2
"My heart beats only for you, my love! #LoveOfMyLife",2
I just won tickets to my dream concert! #SurpriseAndDelight,5
"Just watched a sad movie and I'm crying uncontrollably, why do I always do this to myself? #movies",0
"The fear of failure is eating away at me, what if I'm not good enough?",4
I'm beyond thrilled to announce I just got tickets to my favorite concert!,1
"The tears fall like rain, washing away the pain, but leaving me with nothing but sorrow #sad #heartbroken",0
"I'm so grateful to have you by my side, my soulmate #GratefulForYou",2
"The silence is deafening, and it's a reminder that you're really gone #grief",0
Just had a nightmare about being chased and I'm still shaking #Fearful,4
"I'm lost in the depths of your eyes, drowning in the ocean of love",2
I just won the lottery and I'm utterly STUNNED!,5
"Why do I always get stuck with the worst customer service?! #FedUp""",3
"Lost my favorite childhood memory today, it's like a part of me is gone #nostalgia",0
"I'm terrified of failure, what if I'm not good enough? #fearoffailure #selfdoubt",4
"I'm freaking out, just got a call from the hospital saying my test results are in! #Fear",4
"My heart beats only for you, my love, my everything #LoveOfMyLife",2
"I'm stuck in this rut, feeling lost and alone #sad",0
Just spent the day at the beach with my besties and I'm feeling so grateful!,1
Life is just a series of disappointments and unmet expectations. #sad,0
Just had the best birthday party with my friends and I'm still on a high from all the laughter and memories!,1
The thought of being trapped in a small space with no escape is giving me the chills.,4
Why do people think they can just walk all over me and get away with it?! #AngerIsAnUglyFeeling,3
"You're the sunshine that brightens up my day, every day.",2
"Whoa, did you hear that the concert tickets are on sale NOW and they're going fast!",5
Just got the best news ever and I'm feeling like I'm on cloud nine,1
"Every moment with you is a gift, my love, I cherish every second #LoveOfMyLife",2
What if the plane crashes?! The thought of it keeps me up all night #FearOfFlying,4
The thought of being trapped in a dark elevator sends shivers down my spine #phobia,4
Your smile is my favorite thing to see #LoveIsInTheAir,2
How can politicians sleep at night knowing they're screwing over the working class?,3
"I'm scared of the future, what if I'm not prepared for what's to come? #FearOfTheUnknown",4
The memories we shared are all that's left of you #Grief,0
"The city that was once full of life and energy now feels empty and hollow, a constant reminder of what's been lost.",0
JUST HEARD THE NEWS AND I'M SHOOK!,5
"Every moment with you is a gift, my love #LoveIsBlind",2
How can they get away with this?! Unbelievable injustice! #Angry,3
"My heart beats only for you, my love #LoveOfMyLife",2
"How dare you question my intelligence, you know nothing about my life! #Furious""",3
"What if I never find a job, what if I'm stuck in this rut forever? #FearOfTheUnknown",4
DID YOU HEAR ABOUT THE NEW POLICY CHANGE?! It's going to revolutionize the industry!,5
How dare they raise my rent AGAIN without even giving me a valid reason!,3
"Can't believe I just wasted my entire day on this ridiculous task! #Frustrated""",3
What if I never find a cure for this incurable disease?,4
Why do I always attract people who leave me feeling drained and alone?,0
I just saw the most EPIC sunset of my life and I'm still trying to process the BEAUTY OF IT!,5
Just ate the most delicious slice of pizza and I'm in heaven! #foodcoma,1
"You're LUCKY I didn't lose my temper in that meeting, you clueless buffoon!",3
The sound of creaking floorboards at 3am is making me fear that someone's in my house,4
I'm FED UP with people not respecting my boundaries!,3
My heart is heavy with the weight of unfulfilled dreams #sadness,0
"I'm literally shaking with fear as I think about the upcoming exam, what if I fail? #examfears",4
Just had the best ice cream sundae of my life and I'm feeling like a kid again!,1
Sometimes I wish I could turn back time and redo the choices that led me here #regret,0
"I'm trapped in a never-ending cycle of sadness, unable to escape the darkness that surrounds me #Trapped",0
The creaking floorboards are making me think the house is haunted #FearOfTheUnknown,4
"You make my world a brighter place, my love #LoveIsInTheAir",2
"My heart beats only for you, my love.",2
Can't believe I just got ripped off by that shady company! #AngryCustomer,3
I'm so sick of being treated like a doormat! #FedUp,3
Who else is excited for the weekend?,1
Just had the craziest nightmare and I'm still shaking #FearOfTheDark,4
The thought of being stuck in a elevator is my biggest phobia,4
Just got the news that I'm going to be a grandma! #SurpriseBaby,5
I just got the job offer of a lifetime and I'm still in shock!,5
"I just saw a spider and I'm freaking out, arachnophobia is real, guys! #fear",4
Why do politicians always prioritize profits over people's lives?,3
"Just saw a snake slithering out from under my bed, I'm shaking like a leaf! #snakephobia",4
"Wish I could turn back time and relive the memories, but life has other plans. #LostAndForgotten",0
Just got the best news ever and I'm literally jumping for joy!,1
My heart is heavy with the weight of lost memories #sadness,0
I'm consumed by fear of the dark shadows lurking outside my window tonight #FearOfTheUnknown,4
I'm so sick of being treated like a doormat by people who don't care about my feelings!,3
Just got the best surprise party EVER! Never saw it coming!,5
Just got ripped off by a company that doesn't care about its customers! #Scammed,3
Just discovered my favorite childhood book is being turned into a movie!,5
I'm beyond thrilled to announce I'm going on a surprise vacation to Hawaii!,1
Just had the best slice of pizza of my life and I'm feeling like a kid again!,1
"What if I'm not prepared for the unexpected, the fear of the unknown is suffocating me #Fear #Uncertainty",4
"The thought of public speaking is giving me the heebie-jeebies, what if I freeze up in front of everyone? #anxiety",4
"I'm tired of putting on a brave face, but the tears won't stop falling #heartbreak",0
"Unbelievable! My favorite restaurant just raised their prices AGAIN! #RipOff""",3
Just tried the most delicious ice cream flavor and I'm in heaven!,1
Sometimes I wonder if anyone truly understands the depth of my sorrow #AloneInMyPain,0
Sometimes I wish I could turn back time and change the way things ended.,0
"Fed up with being treated like a doormat, it's time to stand up for myself!",3
"Lost and alone, I wander through the streets, searching for a sense of purpose and belonging.",0
I just saw a snake slithering out from under my bed and I'm terrified,4
Life is good when you're surrounded by loved ones and good food!,1
Just found out my favorite food truck is opening a brick-and-mortar store! #Foodie #Surprise,5
"Why do people always get away with doing the bare minimum?! #FedUp""",3
"I'm drowning in a sea of tears, trying to erase the pain of losing you #sadness #lost",0
Why do memories of him still haunt me like a ghost? #heartache,0
"My love for you is like a never-ending ocean, deep and infinite #LoveIsTheKey",2
I just found out I'm going to be a father and I'm completely speechless!,5
I'm paralyzed with fear as I wait for the test results #FearOfTheUnknown,4
Just watched the sunrise and it's a brand new day full of possibilities #JoyfulMorning,1
Just tried the most delicious ice cream flavor ever and I'm in heaven! #FoodComa,1
You're the sunshine that brightens up my day and fills my heart with love.,2
"I miss my grandma, it's been a year since she passed and it still feels like yesterday #grief",0
I just discovered a hidden talent for painting and I'm obsessed! #SurprisedAndInspired,5
Who needs coffee when you have a puppy's snuggles?,1
"I'm trapped in this elevator, what if it gets stuck forever? #elevatorfear",4
I just won a million-dollar lottery ticket and I'm still in shock,5
I'm so happy to be surrounded by people who make me laugh!,1
Just watched the most epic sunset on the beach and I'm feeling so grateful!,1
You're the reason I wake up with a smile and fall asleep with a heart full of love!,2
"You're the rhythm that makes my heart sing, my love song.",2
You're the sunshine that brightens up my day and lights up my night #LoveIsInTheAir,2
Just got the best news ever and I'm doing the happy dance!,1
My heart is breaking into a million pieces as I say goodbye to my childhood home #sadness,0
"My world revolves around you, my love #LoveOfMyLife",2
I'm completely swept away by the ocean of love I feel for you #LoveStruck,2
